Origen,Destino,Distancia carretera (km),Distancia 3D (km),Diferencia (km),Tiempo estimado (min)
Tonalá,Ocozocoautla de Espinosa,134.078,134.515,0.437,120.2
Tonalá,Ostuacán,272.677,273.798,1.121,226.7
Tonalá,Osumacinta,191.846,192.602,0.756,165.9
Tonalá,Oxchuc,283.146,284.419,1.273,240.5
Tonalá,Palenque,456.584,459.221,2.637,409.5
Tonalá,Pantelhó,300.964,303.277,2.313,285.3
Tonalá,Pantepec,268.458,270.585,2.127,270.1
Tonalá,Pichucalco,331.054,332.614,1.56,295.8
Tonalá,Pijijiapan,96.127,96.206,0.078,83.5
Tonalá,Pueblo Nuevo Solistahuacán,287.828,289.44,1.612,247.0
Tonalá,Rayón,307.497,309.36,1.863,264.5
Tonalá,Reforma,322.964,324.01,1.046,279.3
Tonalá,Rincón Chamula San Pedro,296.308,297.982,1.674,256.3
Tonalá,Sabanilla,343.767,346.611,2.845,331.4
Tonalá,Salto de Agua,429.459,431.932,2.473,386.0
Tonalá,San Andrés Duraznal,301.887,303.732,1.844,274.1
Tonalá,San Cristóbal de las Casas,228.155,229.075,0.92,187.8
Tonalá,San Fernando,176.59,177.111,0.52,156.0
Tonalá,San Juan Cancuc,286.981,288.662,1.681,267.0
Tonalá,San Lucas,245.306,246.456,1.15,225.5
Tonalá,Santiago el Pinar,264.416,265.964,1.548,250.2
Tonalá,Siltepec,289.988,295.331,5.343,258.2
Tonalá,Simojovel,317.78,319.927,2.147,302.4
Tonalá,Sitalá,321.294,323.59,2.296,303.4
Tonalá,Socoltenango,302.599,303.252,0.653,285.4
Tonalá,Solosuchiapa,353.832,356.765,2.933,317.7
Tonalá,Soyaló,213.516,214.797,1.282,198.1
Tonalá,Suchiapa,182.523,183.058,0.535,164.3
Tonalá,Suchiate,271.226,271.469,0.243,220.4
Tonalá,Sunuapa,314.55,315.89,1.34,276.2
Tonalá,Tapachula,227.464,227.687,0.224,184.3
Tonalá,Tapalapa,263.824,266.033,2.209,267.5
Tonalá,Tapilula,321.994,323.964,1.97,278.5
Tonalá,Tecpatán,239.157,240.275,1.118,201.8
Tonalá,Tenejapa,264.896,266.2,1.304,231.2
Tonalá,Teopisca,253.606,254.666,1.06,218.5
Tonalá,Tila,419.324,422.095,2.771,391.7
Tonalá,Totolapa,242.512,243.205,0.694,219.1
Tonalá,Tumbalá,400.488,402.859,2.371,367.3
Tonalá,Tuxtla Chico,247.538,247.797,0.258,196.0
Tonalá,Tuxtla Gutiérrez,168.185,168.629,0.444,136.7
Tonalá,Tuzantán,197.317,197.499,0.181,157.8
Tonalá,Tzimol,328.127,329.277,1.151,282.1
Tonalá,Unión Juárez,276.609,277.189,0.579,231.4
Tonalá,Venustiano Carranza,249.901,250.491,0.59,222.3
Tonalá,Villa Comaltitlán,182.499,182.646,0.147,148.6
Tonalá,Villa Corzo,176.846,177.786,0.94,184.6
Tonalá,Villaflores,141.496,142.156,0.659,135.0
Tonalá,Yajalón,376.481,378.372,1.89,336.0
Tonalá,Zinacantán,215.445,216.5,1.055,185.7
Tonalá,Ángel Albino Corzo,269.933,270.86,0.927,272.8
Totolapa,Acacoyagua,373.423,374.392,0.97,313.6
Totolapa,Acala,23.185,23.274,0.089,31.0
Totolapa,Acapetahua,382.901,383.734,0.833,318.2
Totolapa,Aldama,78.856,79.814,0.958,125.1
Totolapa,Altamirano,173.513,174.702,1.189,210.8
Totolapa,Amatenango de la Frontera,215.345,216.445,1.1,216.7
Totolapa,Amatenango del Valle,50.005,50.493,0.488,57.4
Totolapa,Amatán,223.13,225.917,2.787,247.5
Totolapa,Arriaga,201.656,202.346,0.69,174.6
Totolapa,Bejucal de Ocampo,223.765,225.368,1.603,231.7
Totolapa,Bella Vista,216.528,217.89,1.362,217.9
Totolapa,Benemérito de las Américas,349.323,351.694,2.371,333.2
Totolapa,Berriozábal,111.145,111.574,0.429,125.4
Totolapa,Bochil,117.932,118.723,0.791,124.2
Totolapa,Cacahoatán,317.268,324.293,7.025,347.7
Totolapa,Capitán Luis Ángel Vidal,253.52,256.525,3.006,296.2
Totolapa,Catazajá,320.273,322.468,2.195,310.5
Totolapa,Chalchihuitán,102.512,103.758,1.246,139.2
Totolapa,Chamula,60.679,61.287,0.608,92.6
Totolapa,Chanal,110.148,110.887,0.739,140.4
Totolapa,Chapultenango,253.992,256.925,2.933,261.2
Totolapa,Chenalhó,96.616,97.675,1.059,127.2
Totolapa,Chiapa de Corzo,52.298,52.447,0.148,63.2
Totolapa,Chiapilla,9.604,9.648,0.044,15.2
Totolapa,Chicoasén,134.804,135.808,1.004,148.6
Totolapa,Chicomuselo,186.816,187.857,1.041,261.2
Totolapa,Chilón,188.252,189.575,1.323,189.1
Totolapa,Cintalapa de Figueroa,149.434,149.829,0.395,141.4
Totolapa,Coapilla,160.943,162.151,1.208,181.6
Totolapa,Comitán de Domínguez,96.376,96.946,0.57,101.8
Totolapa,Copainalá,142.072,142.989,0.917,153.4
Totolapa,El Bosque,139.757,140.997,1.24,152.4
Totolapa,El Parral,86.894,87.087,0.193,100.4
Totolapa,El Porvenir,247.854,250.337,2.482,264.2
Totolapa,Emiliano Zapata,41.554,41.709,0.155,60.1
Totolapa,Escuintla,301.509,305.455,3.947,306.6
Totolapa,Francisco León,204.495,206.285,1.791,236.0
Totolapa,Frontera Comalapa,206.446,207.241,0.795,213.4
Totolapa,Frontera Hidalgo,369.152,372.764,3.612,358.5
Totolapa,Honduras de la Sierra,250.311,252.497,2.186,286.8
Totolapa,Huehuetán,317.274,320.813,3.539,313.1
Totolapa,Huitiupán,182.688,184.561,1.874,198.2
Totolapa,Huixtla,304.77,308.292,3.522,302.3
Totolapa,Huixtán,83.514,84.161,0.647,88.9
Totolapa,Ixhuatán,201.841,203.716,1.876,207.4
Totolapa,Ixtacomitán,234.458,237.122,2.664,232.5
Totolapa,Ixtapa,85.0,85.524,0.523,94.5
Totolapa,Ixtapangajoya,262.948,265.874,2.926,285.5
Totolapa,Jiquipilas,148.448,148.847,0.399,148.2
Totolapa,Jitotol,143.539,144.768,1.23,151.9
Totolapa,Juárez,282.949,283.921,0.972,268.4
Totolapa,La Concordia,165.652,165.999,0.347,184.5
Totolapa,La Grandeza,232.311,234.311,2.0,244.4
Totolapa,La Independencia,124.478,125.089,0.611,134.4
Totolapa,La Libertad,306.168,308.356,2.188,307.3
Totolapa,La Trinitaria,113.079,113.655,0.577,117.5
Totolapa,Larráinzar,88.736,89.84,1.104,144.3
Totolapa,Las Margaritas,114.927,115.536,0.609,122.6
Totolapa,Las Rosas,66.1,66.673,0.573,76.1
Totolapa,Mapastepec,344.487,345.292,0.805,281.1
Totolapa,Maravilla Tenejapa,240.425,242.487,2.062,244.5
Totolapa,Marqués de Comillas,335.91,338.314,2.404,333.2
Totolapa,Mazapa de Madero,242.103,244.369,2.265,251.0
Totolapa,Mazatán,339.698,343.253,3.555,335.2
Totolapa,Metapa,358.043,361.647,3.604,341.3
Totolapa,Montecristo de Guerrero,217.714,218.569,0.855,247.1
Totolapa,Motozintla,265.993,268.845,2.852,261.5
Totolapa,Nicolás Ruíz,21.57,21.778,0.208,29.8
Totolapa,Ocosingo,294.609,296.813,2.204,384.4
Totolapa,Ocotepec,184.724,186.168,1.443,217.3
Totolapa,Ocozocoautla de Espinosa,118.017,118.383,0.366,122.3
Totolapa,Ostuacán,228.381,229.422,1.041,208.2
Totolapa,Osumacinta,115.628,116.252,0.624,125.1
Totolapa,Oxchuc,109.616,110.433,0.817,115.8
Totolapa,Palenque,283.055,285.235,2.18,284.8
Totolapa,Pantelhó,118.836,120.606,1.769,168.7
Totolapa,Pantepec,186.834,188.566,1.732,192.1
Totolapa,Pichucalco,245.644,248.318,2.674,242.1
Totolapa,Pijijiapan,306.24,307.014,0.774,250.5
Totolapa,Pueblo Nuevo Solistahuacán,158.043,159.41,1.368,161.5
Totolapa,Rayón,177.712,179.33,1.619,179.0
Totolapa,Reforma,278.668,279.634,0.966,260.8
Totolapa,Rincón Chamula San Pedro,166.523,167.952,1.43,170.8
Totolapa,Sabanilla,213.981,216.581,2.6,245.9
Totolapa,Salto de Agua,255.929,257.946,2.017,261.3
Totolapa,San Andrés Duraznal,172.102,173.702,1.6,188.6
Totolapa,San Cristóbal de las Casas,46.027,46.403,0.376,71.1
Totolapa,San Fernando,100.372,100.761,0.389,115.2
Totolapa,San Juan Cancuc,104.853,105.99,1.137,150.4
Totolapa,San Lucas,23.262,23.424,0.163,39.2
Totolapa,Santiago el Pinar,82.288,83.293,1.005,133.5
Totolapa,Siltepec,249.045,251.096,2.051,268.0
Totolapa,Simojovel,143.905,146.011,2.106,201.7
Totolapa,Sitalá,139.166,140.919,1.753,186.7
Totolapa,Socoltenango,85.123,85.479,0.356,108.5
Totolapa,Solosuchiapa,224.047,226.735,2.688,232.2
Totolapa,Soyaló,110.468,111.218,0.75,125.1
Totolapa,Suchiapa,78.274,78.523,0.249,99.6
Totolapa,Suchiate,376.293,379.877,3.584,362.1
Totolapa,Sunuapa,270.253,271.514,1.26,257.8
Totolapa,Tapachula,332.531,336.096,3.565,326.0
Totolapa,Tapalapa,201.219,203.585,2.367,218.1
Totolapa,Tapilula,192.209,193.934,1.725,193.0
Totolapa,Tecpatán,194.861,195.899,1.039,183.3
Totolapa,Tenejapa,82.768,83.528,0.761,114.5
Totolapa,Teopisca,30.933,31.491,0.558,58.8
Totolapa,Tila,245.795,248.109,2.314,267.0
Totolapa,Tonalá,240.878,241.579,0.701,215.1
Totolapa,Tumbalá,226.959,228.874,1.915,242.6
Totolapa,Tuxtla Chico,352.606,356.205,3.6,337.7
Totolapa,Tuxtla Gutiérrez,76.996,77.26,0.264,85.4
Totolapa,Tuzantán,297.078,300.591,3.513,295.5
Totolapa,Tzimol,110.35,110.939,0.589,116.1
Totolapa,Unión Juárez,314.127,320.327,6.2,347.8
Totolapa,Venustiano Carranza,39.631,39.781,0.15,56.1
Totolapa,Villa Comaltitlán,392.611,393.454,0.843,315.6
Totolapa,Villa Corzo,155.327,155.955,0.629,181.6
Totolapa,Villaflores,125.953,126.302,0.349,137.4
Totolapa,Yajalón,202.952,204.386,1.434,211.3
Totolapa,Zinacantán,56.991,57.657,0.666,86.3
Totolapa,Ángel Albino Corzo,199.262,199.794,0.532,232.5
Tumbalá,Acacoyagua,531.413,534.065,2.652,463.2
Tumbalá,Acala,231.089,233.148,2.059,248.1
Tumbalá,Acapetahua,540.891,543.406,2.515,467.7
Tumbalá,Aldama,168.752,171.293,2.541,225.9
Tumbalá,Altamirano,145.977,147.318,1.341,195.5
Tumbalá,Amatenango de la Frontera,359.439,361.504,2.065,360.4
Tumbalá,Amatenango del Valle,194.099,195.552,1.453,201.1
Tumbalá,Amatán,134.297,135.939,1.643,192.1
Tumbalá,Arriaga,359.646,362.019,2.372,324.2
Tumbalá,Bejucal de Ocampo,367.859,370.427,2.568,375.5
Tumbalá,Bella Vista,360.622,362.949,2.328,361.7
Tumbalá,Benemérito de las Américas,298.564,299.499,0.935,284.2
Tumbalá,Berriozábal,269.135,271.246,2.111,274.9
Tumbalá,Bochil,152.567,155.367,2.8,204.0
Tumbalá,Cacahoatán,461.362,469.352,7.99,491.5
Tumbalá,Capitán Luis Ángel Vidal,443.975,448.797,4.822,479.9
Tumbalá,Catazajá,126.64,127.352,0.711,128.1
Tumbalá,Chalchihuitán,131.825,134.615,2.79,194.0
Tumbalá,Chamula,164.381,166.473,2.092,203.9
Tumbalá,Chanal,156.8,158.202,1.402,202.2
Tumbalá,Chapultenango,229.987,231.025,1.038,222.9
Tumbalá,Chenalhó,115.881,118.258,2.377,166.7
Tumbalá,Chiapa de Corzo,242.754,244.718,1.965,246.9
Tumbalá,Chiapilla,210.344,212.149,1.805,239.5
Tumbalá,Chicoasén,292.795,295.48,2.686,298.1
Tumbalá,Chicomuselo,396.857,399.125,2.268,411.7
Tumbalá,Chilón,38.883,39.474,0.591,53.7
Tumbalá,Cintalapa de Figueroa,307.424,309.502,2.077,290.9
Tumbalá,Coapilla,280.718,283.353,2.635,285.3
Tumbalá,Comitán de Domínguez,240.47,242.005,1.535,245.5
Tumbalá,Copainalá,300.062,302.661,2.599,303.0
Tumbalá,El Bosque,140.101,142.749,2.648,198.3
Tumbalá,El Parral,277.348,279.359,2.01,284.1
Tumbalá,El Porvenir,391.948,395.396,3.448,408.0
Tumbalá,Emiliano Zapata,261.303,263.318,2.015,271.2
Tumbalá,Escuintla,445.603,450.515,4.912,450.4
Tumbalá,Francisco León,261.159,262.765,1.606,269.9
Tumbalá,Frontera Comalapa,350.539,352.3,1.76,357.2
Tumbalá,Frontera Hidalgo,513.245,517.823,4.577,502.3
Tumbalá,Honduras de la Sierra,406.558,410.047,3.489,437.4
Tumbalá,Huehuetán,461.368,465.872,4.504,456.9
Tumbalá,Huitiupán,107.759,109.921,2.162,159.6
Tumbalá,Huixtla,448.864,453.351,4.487,446.0
Tumbalá,Huixtán,143.067,144.332,1.265,153.9
Tumbalá,Ixhuatán,224.554,226.229,1.675,214.9
Tumbalá,Ixtacomitán,210.531,211.299,0.769,194.1
Tumbalá,Ixtapa,229.018,231.103,2.085,237.7
Tumbalá,Ixtapangajoya,195.99,196.939,0.949,204.0
Tumbalá,Jiquipilas,306.438,308.52,2.081,297.8
Tumbalá,Jitotol,157.012,159.871,2.859,212.3
Tumbalá,Juárez,190.391,191.131,0.74,196.5
Tumbalá,La Concordia,356.107,358.271,2.164,368.2
Tumbalá,La Grandeza,376.405,379.37,2.965,388.1
Tumbalá,La Independencia,201.598,203.086,1.488,268.9
Tumbalá,La Libertad,118.717,119.427,0.71,140.0
Tumbalá,La Trinitaria,257.172,258.714,1.542,261.2
Tumbalá,Larráinzar,161.97,165.028,3.058,226.6
Tumbalá,Las Margaritas,184.059,185.532,1.473,243.6
Tumbalá,Las Rosas,210.194,211.732,1.538,219.9
Tumbalá,Mapastepec,502.477,504.964,2.487,430.6
Tumbalá,Maravilla Tenejapa,271.667,274.471,2.804,359.0
Tumbalá,Marqués de Comillas,289.358,290.295,0.937,285.0
Tumbalá,Mazapa de Madero,386.197,389.428,3.231,394.8
Tumbalá,Mazatán,483.792,488.312,4.52,479.0
Tumbalá,Metapa,502.136,506.706,4.569,485.1
Tumbalá,Montecristo de Guerrero,408.169,410.841,2.672,430.8
Tumbalá,Motozintla,410.087,413.904,3.817,405.2
Tumbalá,Nicolás Ruíz,221.288,223.098,1.81,231.2
Tumbalá,Ocosingo,201.042,201.935,0.894,246.4
Tumbalá,Ocotepec,284.289,287.068,2.779,290.5
Tumbalá,Ocozocoautla de Espinosa,276.007,278.056,2.048,271.9
Tumbalá,Ostuacán,276.215,277.057,0.842,243.1
Tumbalá,Osumacinta,273.618,275.925,2.306,274.6
Tumbalá,Oxchuc,121.558,122.772,1.214,137.0
Tumbalá,Palenque,95.603,96.306,0.703,117.5
Tumbalá,Pantelhó,93.068,94.704,1.635,138.1
Tumbalá,Pantepec,246.675,248.514,1.839,233.8
Tumbalá,Pichucalco,200.616,201.357,0.741,184.0
Tumbalá,Pijijiapan,464.23,466.686,2.457,400.1
Tumbalá,Pueblo Nuevo Solistahuacán,139.231,141.77,2.539,204.2
Tumbalá,Rayón,158.899,161.69,2.79,221.7
Tumbalá,Reforma,198.791,199.534,0.743,180.1
Tumbalá,Rincón Chamula San Pedro,147.71,150.312,2.602,213.5
Tumbalá,Sabanilla,70.853,72.035,1.183,102.7
Tumbalá,Salto de Agua,78.899,79.671,0.772,88.8
Tumbalá,San Andrés Duraznal,131.108,133.665,2.557,196.7
Tumbalá,San Cristóbal de las Casas,149.068,150.911,1.843,183.1
Tumbalá,San Fernando,258.362,260.433,2.071,264.7
Tumbalá,San Juan Cancuc,97.78,99.188,1.409,135.2
Tumbalá,San Lucas,207.297,209.1,1.803,236.6
Tumbalá,Santiago el Pinar,172.184,174.772,2.588,234.3
Tumbalá,Siltepec,393.139,396.155,3.016,411.8
Tumbalá,Simojovel,101.916,103.742,1.827,156.5
Tumbalá,Sitalá,63.414,64.586,1.172,102.7
Tumbalá,Socoltenango,258.107,259.745,1.637,281.9
Tumbalá,Solosuchiapa,210.896,212.138,1.242,206.5
Tumbalá,Soyaló,186.344,189.465,3.121,243.2
Tumbalá,Suchiapa,257.938,260.055,2.116,270.4
Tumbalá,Suchiate,520.387,524.936,4.549,505.8
Tumbalá,Sunuapa,221.5,222.491,0.991,210.1
Tumbalá,Tapachula,476.625,481.155,4.53,469.8
Tumbalá,Tapalapa,261.06,263.533,2.473,259.8
Tumbalá,Tapilula,229.208,230.89,1.682,213.7
Tumbalá,Tecpatán,332.509,334.046,1.536,290.6
Tumbalá,Tenejapa,116.971,118.515,1.543,149.1
Tumbalá,Teopisca,179.923,181.387,1.464,196.3
Tumbalá,Tila,44.503,45.619,1.117,69.1
Tumbalá,Tonalá,398.868,401.251,2.383,364.6
Tumbalá,Totolapa,226.874,228.787,1.913,242.4
Tumbalá,Tuxtla Chico,496.7,501.264,4.565,481.4
Tumbalá,Tuxtla Gutiérrez,234.986,236.933,1.946,235.0
Tumbalá,Tuzantán,441.172,445.65,4.478,439.2
Tumbalá,Tzimol,254.444,255.998,1.554,259.9
Tumbalá,Unión Juárez,458.221,465.386,7.165,491.6
Tumbalá,Venustiano Carranza,236.677,238.488,1.811,259.0
Tumbalá,Villa Comaltitlán,467.841,472.349,4.507,464.3
Tumbalá,Villa Corzo,337.208,339.637,2.43,356.7
Tumbalá,Villaflores,307.834,309.984,2.15,312.5
Tumbalá,Yajalón,27.412,27.965,0.553,40.8
Tumbalá,Zinacantán,173.716,175.93,2.214,210.7
Tumbalá,Ángel Albino Corzo,389.717,392.066,2.349,416.2
Tuxtla Chico,Acacoyagua,108.114,108.413,0.299,103.5
Tuxtla Chico,Acala,435.597,436.382,0.785,341.2
Tuxtla Chico,Acapetahua,105.476,105.619,0.144,100.8
Tuxtla Chico,Aldama,379.532,383.372,3.84,377.8
Tuxtla Chico,Altamirano,351.996,355.757,3.761,412.9
Tuxtla Chico,Amatenango de la Frontera,147.424,150.722,3.299,139.1
Tuxtla Chico,Amatenango del Valle,302.796,305.924,3.128,281.2
Tuxtla Chico,Amatán,569.011,572.288,3.277,482.3
Tuxtla Chico,Arriaga,260.443,260.701,0.258,194.3
Tuxtla Chico,Bejucal de Ocampo,145.845,149.447,3.602,158.2
Tuxtla Chico,Bella Vista,180.548,183.974,3.426,170.0
Tuxtla Chico,Benemérito de las Américas,452.179,457.628,5.449,440.3
Tuxtla Chico,Berriozábal,381.88,382.646,0.766,299.0
Tuxtla Chico,Bochil,463.813,465.094,1.28,359.0
Tuxtla Chico,Cacahoatán,34.002,34.298,0.296,38.5
Tuxtla Chico,Capitán Luis Ángel Vidal,211.603,222.688,11.085,253.8
Tuxtla Chico,Catazajá,694.929,696.251,1.322,543.3
Tuxtla Chico,Chalchihuitán,403.31,407.557,4.247,391.8
Tuxtla Chico,Chamula,361.354,364.845,3.491,345.3
Tuxtla Chico,Chanal,333.101,336.46,3.359,351.5
Tuxtla Chico,Chapultenango,514.455,516.897,2.442,435.9
Tuxtla Chico,Chenalhó,397.414,401.473,4.059,379.8
Tuxtla Chico,Chiapa de Corzo,409.004,409.732,0.728,312.9
Tuxtla Chico,Chiapilla,343.968,347.029,3.061,350.2
Tuxtla Chico,Chicoasén,427.118,428.499,1.38,338.7
Tuxtla Chico,Chicomuselo,216.783,220.149,3.366,220.0
Tuxtla Chico,Chilón,458.274,462.263,3.99,429.1
Tuxtla Chico,Cintalapa de Figueroa,324.788,325.334,0.545,250.2
Tuxtla Chico,Coapilla,453.257,454.842,1.585,371.7
Tuxtla Chico,Comitán de Domínguez,257.259,260.308,3.048,239.0
Tuxtla Chico,Copainalá,434.386,435.68,1.293,343.5
Tuxtla Chico,El Bosque,485.638,487.368,1.729,387.1
Tuxtla Chico,El Parral,330.853,339.449,8.597,343.9
Tuxtla Chico,El Porvenir,128.094,132.074,3.979,124.8
Tuxtla Chico,Emiliano Zapata,427.553,428.331,0.778,337.2
Tuxtla Chico,Escuintla,101.737,101.981,0.244,85.9
Tuxtla Chico,Francisco León,494.299,496.275,1.976,405.7
Tuxtla Chico,Frontera Comalapa,185.705,188.575,2.87,179.2
Tuxtla Chico,Frontera Hidalgo,17.811,17.827,0.016,23.3
Tuxtla Chico,Honduras de la Sierra,169.118,177.087,7.969,191.9
Tuxtla Chico,Huehuetán,42.719,42.804,0.085,39.4
Tuxtla Chico,Huitiupán,528.569,530.932,2.363,433.0
Tuxtla Chico,Huixtla,62.449,62.555,0.106,55.3
Tuxtla Chico,Huixtán,353.535,356.848,3.314,328.9
Tuxtla Chico,Ixhuatán,547.722,550.087,2.365,442.2
Tuxtla Chico,Ixtacomitán,559.267,561.104,1.837,457.6
Tuxtla Chico,Ixtapa,430.882,431.895,1.013,329.3
Tuxtla Chico,Ixtapangajoya,589.822,591.888,2.065,509.8
Tuxtla Chico,Jiquipilas,329.717,330.276,0.559,257.0
Tuxtla Chico,Jitotol,489.42,491.139,1.719,386.7
Tuxtla Chico,Juárez,543.341,544.638,1.297,436.1
Tuxtla Chico,La Concordia,256.506,259.604,3.098,275.1
Tuxtla Chico,La Grandeza,149.199,154.049,4.85,148.5
Tuxtla Chico,La Independencia,268.341,271.381,3.04,251.1
Tuxtla Chico,La Libertad,576.19,581.044,4.855,547.3
Tuxtla Chico,La Trinitaria,240.31,243.341,3.031,222.8
Tuxtla Chico,Larráinzar,389.411,393.398,3.986,397.0
Tuxtla Chico,Las Margaritas,275.605,278.674,3.069,259.5
Tuxtla Chico,Las Rosas,295.678,298.798,3.12,279.6
Tuxtla Chico,Mapastepec,122.832,122.999,0.167,102.0
Tuxtla Chico,Maravilla Tenejapa,343.28,348.421,5.14,351.6
Tuxtla Chico,Marqués de Comillas,438.765,444.247,5.482,440.3
Tuxtla Chico,Mazapa de Madero,127.632,130.218,2.586,129.1
Tuxtla Chico,Mazatán,44.781,44.858,0.077,44.5
Tuxtla Chico,Metapa,6.702,6.71,0.008,6.1
Tuxtla Chico,Montecristo de Guerrero,216.949,225.321,8.371,230.8
Tuxtla Chico,Motozintla,86.36,87.114,0.754,76.7
Tuxtla Chico,Nicolás Ruíz,317.894,320.978,3.084,320.5
Tuxtla Chico,Ocosingo,589.813,595.461,5.649,601.1
Tuxtla Chico,Ocotepec,477.038,478.858,1.82,407.4
Tuxtla Chico,Ocozocoautla de Espinosa,350.174,350.856,0.682,269.5
Tuxtla Chico,Ostuacán,488.773,490.138,1.366,375.9
Tuxtla Chico,Osumacinta,407.942,408.943,1.001,315.1
Tuxtla Chico,Oxchuc,379.637,383.121,3.484,355.7
Tuxtla Chico,Palenque,553.076,557.923,4.847,524.8
Tuxtla Chico,Pantelhó,419.635,424.404,4.77,421.3
Tuxtla Chico,Pantepec,484.554,486.926,2.372,419.3
Tuxtla Chico,Pichucalco,547.15,548.955,1.805,445.0
Tuxtla Chico,Pijijiapan,155.259,155.464,0.205,122.3
Tuxtla Chico,Pueblo Nuevo Solistahuacán,503.924,505.781,1.857,396.3
Tuxtla Chico,Rayón,523.593,525.701,2.108,413.7
Tuxtla Chico,Reforma,539.06,540.351,1.291,428.5
Tuxtla Chico,Rincón Chamula San Pedro,512.404,514.323,1.919,405.5
Tuxtla Chico,Sabanilla,559.862,562.952,3.09,480.7
Tuxtla Chico,Salto de Agua,525.95,530.634,4.684,501.3
Tuxtla Chico,San Andrés Duraznal,517.983,520.073,2.089,423.3
Tuxtla Chico,San Cristóbal de las Casas,345.376,348.637,3.262,321.9
Tuxtla Chico,San Fernando,392.686,393.451,0.765,305.3
Tuxtla Chico,San Juan Cancuc,401.907,405.755,3.848,397.9
Tuxtla Chico,San Lucas,357.34,360.509,3.169,372.5
Tuxtla Chico,Santiago el Pinar,382.964,386.85,3.887,386.2
Tuxtla Chico,Siltepec,151.995,157.264,5.269,153.0
Tuxtla Chico,Simojovel,533.876,536.268,2.392,451.6
Tuxtla Chico,Sitalá,429.908,434.317,4.409,431.6
Tuxtla Chico,Socoltenango,282.716,285.712,2.997,289.9
Tuxtla Chico,Solosuchiapa,569.928,573.105,3.178,467.0
Tuxtla Chico,Soyaló,429.611,431.138,1.527,347.3
Tuxtla Chico,Suchiapa,398.619,399.399,0.78,313.6
Tuxtla Chico,Suchiate,36.766,36.795,0.028,32.4
Tuxtla Chico,Sunuapa,530.645,532.23,1.585,425.5
Tuxtla Chico,Tapachula,26.567,26.645,0.078,25.8
Tuxtla Chico,Tapalapa,479.92,482.374,2.454,416.8
Tuxtla Chico,Tapilula,538.09,540.305,2.215,427.8
Tuxtla Chico,Tecpatán,455.253,456.616,1.364,351.0
Tuxtla Chico,Tenejapa,374.594,378.31,3.716,364.0
Tuxtla Chico,Teopisca,321.789,324.957,3.168,306.0
Tuxtla Chico,Tila,515.816,520.797,4.981,506.9
Tuxtla Chico,Tonalá,248.657,248.907,0.25,199.6
Tuxtla Chico,Totolapa,352.801,356.416,3.615,338.6
Tuxtla Chico,Tumbalá,496.98,501.561,4.581,482.6
Tuxtla Chico,Tuxtla Gutiérrez,384.281,384.969,0.689,285.9
Tuxtla Chico,Tuzantán,57.317,57.418,0.101,51.3
Tuxtla Chico,Tzimol,263.113,266.176,3.063,245.7
Tuxtla Chico,Unión Juárez,39.362,39.691,0.329,44.3
Tuxtla Chico,Venustiano Carranza,304.361,307.353,2.991,315.8
Tuxtla Chico,Villa Comaltitlán,81.594,81.716,0.123,74.1
Tuxtla Chico,Villa Corzo,392.942,394.127,1.185,333.8
Tuxtla Chico,Villaflores,357.592,358.496,0.904,284.2
Tuxtla Chico,Yajalón,472.973,477.074,4.101,451.2
Tuxtla Chico,Zinacantán,431.541,432.84,1.3,335.0
Tuxtla Chico,Ángel Albino Corzo,252.723,261.294,8.572,272.3
Tuxtla Gutiérrez,Acacoyagua,298.621,299.315,0.695,234.1
Tuxtla Gutiérrez,Acala,52.767,52.865,0.098,60.5
Tuxtla Gutiérrez,Acapetahua,308.099,308.657,0.557,238.7
Tuxtla Gutiérrez,Aldama,94.25,95.309,1.059,110.3
Tuxtla Gutiérrez,Altamirano,180.309,181.512,1.204,204.1
Tuxtla Gutiérrez,Amatenango de la Frontera,266.388,267.608,1.22,251.3
Tuxtla Gutiérrez,Amatenango del Valle,101.049,101.656,0.607,92.0
Tuxtla Gutiérrez,Amatán,186.181,188.772,2.59,201.6
Tuxtla Gutiérrez,Arriaga,126.854,127.269,0.415,95.1
Tuxtla Gutiérrez,Bejucal de Ocampo,274.808,276.531,1.723,266.3
Tuxtla Gutiérrez,Bella Vista,267.571,269.053,1.482,252.5
Tuxtla Gutiérrez,Benemérito de las Américas,400.366,402.857,2.491,367.8
Tuxtla Gutiérrez,Berriozábal,36.343,36.496,0.153,45.9
Tuxtla Gutiérrez,Bochil,80.984,81.577,0.594,78.4
Tuxtla Gutiérrez,Cacahoatán,399.115,400.15,1.035,309.6
Tuxtla Gutiérrez,Capitán Luis Ángel Vidal,227.395,230.294,2.898,265.3
Tuxtla Gutiérrez,Catazajá,359.735,360.457,0.722,296.1
Tuxtla Gutiérrez,Chalchihuitán,117.906,119.254,1.348,124.4
Tuxtla Gutiérrez,Chamula,76.073,76.783,0.71,77.9
Tuxtla Gutiérrez,Chanal,116.943,117.697,0.754,133.7
Tuxtla Gutiérrez,Chapultenango,149.844,151.825,1.98,186.3
Tuxtla Gutiérrez,Chenalhó,112.01,113.17,1.161,112.5
Tuxtla Gutiérrez,Chiapa de Corzo,26.174,26.215,0.041,32.2
Tuxtla Gutiérrez,Chiapilla,67.842,68.069,0.227,76.5
Tuxtla Gutiérrez,Chicoasén,59.997,60.725,0.728,68.7
Tuxtla Gutiérrez,Chicomuselo,217.45,218.28,0.83,268.6
